village,VillageHH,traptype,trap,date,month,year,HH,IN.OUT,start,end,Agml,Agfed,Agunf,Aggrv,Afml,Affed,Affunf,Afgrv,Acml,Acfem,OthAn,Notes,MeanTemp,MeanHum,MaxTemp,MaxHum,MinTemp,MinHum
SAG,SAG1,CDC,CDC 1:1,07/06/2016,JUN,2016,1,IN,18:00,06:00,0,0,4,0,18,13,29,13,0,0,0,COW,25.45338333,100,26.9222,100,24.1122,100
SAG,SAG2,CDC,CDC 1:2,07/06/2016,JUN,2016,2,IN,18:00,06:00,0,1,2,0,1,1,70,1,0,0,0,COW,25.51538333,73.64875,26.9222,74.023,24.198,73.181
SAG,SAG3,CDC,CDC 1:3,07/06/2016,JUN,2016,3,IN,18:00,06:00,0,1,63,0,0,1,25,0,0,2,0,,25.5366,73.59625,26.8424,74.649,24.1573,72.968
SAG,SAG4,CDC,CDC 1:4,07/06/2016,JUN,2016,4,IN,18:00,06:00,0,0,11,0,0,1,4,0,0,2,0,,25.59875833,73.34608333,26.8291,74.197,24.2359,72.787
SAG,SAG1,CDC,CDC 1:5,08/06/2016,JUN,2016,1,IN,18:00,06:00,2,1,28,0,6,3,22,4,0,0,0,COW,25.10336667,100,27.2301,100,23.3455,100
SAG,SAG2,CDC,CDC 1:6,08/06/2016,JUN,2016,2,IN,18:00,06:00,0,0,19,1,9,4,17,9,0,0,0,COW,24.11825833,75.68591667,27.4155,82.443,22.0714,67.228
SAG,SAG3,CDC,CDC 1:7,08/06/2016,JUN,2016,3,IN,18:00,06:00,1,2,48,1,0,1,12,3,0,0,0,,24.37876667,77.80191667,26.8025,81.389,23.476,67.83
SAG,SAG4,CDC,CDC 1:8,08/06/2016,JUN,2016,4,IN,18:00,06:00,4,0,15,0,0,0,9,1,0,0,0,,24.3822,77.05441667,27.5194,81.384,22.8951,64.504
SAG,SAG1,CDC,CDC 1:9,09/06/2016,JUN,2016,1,IN,18:00,06:00,0,0,4,1,0,1,14,0,0,0,0,COW,23.28149167,98.99533333,26.5014,100,20.7592,89.479
SAG,SAG2,CDC,CDC 1:10,09/06/2016,JUN,2016,2,IN,18:00,06:00,0,1,3,0,2,1,38,0,0,0,0,COW,22.67761667,69.66208333,27.6204,77.672,19.3512,54.44
SAG,SAG3,CDC,CDC 1:11,09/06/2016,JUN,2016,3,IN,18:00,06:00,0,1,22,0,3,0,38,1,0,0,0,,22.80004167,73.43533333,24.7401,76.053,21.512,69.993
SAG,SAG4,CDC,CDC 1:12,09/06/2016,JUN,2016,4,IN,18:00,06:00,0,0,10,0,1,1,17,0,0,0,0,,22.97304167,70.66908333,25.8069,76.784,20.3595,62.295
SAG,SAG1,CDC,CDC 1:13,10/06/2016,JUN,2016,1,IN,18:00,06:00,0,0,0,0,0,0,8,0,0,0,0,COW,22.82625833,99.52266667,26.0935,100,20.4529,94.272
SAG,SAG2,CDC,CDC 1:14,10/06/2016,JUN,2016,2,IN,18:00,06:00,1,0,1,0,0,0,65,1,0,0,0,COW,21.45501667,73.67891667,26.4291,82.162,18.5288,62.902
SAG,SAG3,CDC,CDC 1:15,10/06/2016,JUN,2016,3,IN,18:00,06:00,0,0,36,0,0,1,23,2,0,0,0,,21.71780833,74.46008333,23.2614,77.457,20.5348,71.345
SAG,SAG4,CDC,CDC 1:16,10/06/2016,JUN,2016,4,IN,18:00,06:00,1,0,3,0,0,0,28,0,0,0,0,,21.852825,72.48666667,24.3203,78.509,19.8537,66.989
MIN,MIN1,CDC,CDC 1:1,13/06/2016,JUN,2016,1,IN,18:00,06:00,0,0,2,0,0,0,1,0,0,0,0,PIG,25.96464167,100,27.3205,100,25.0058,100
MIN,MIN2,CDC,CDC 1:2,13/06/2016,JUN,2016,2,IN,18:00,06:00,1,0,21,0,2,1,14,0,0,0,0,,26.16864167,66.16891667,27.5907,66.957,25.19,65.065
MIN,MIN3,CDC,CDC 1:3,13/06/2016,JUN,2016,3,IN,18:00,06:00,0,2,2,0,0,0,4,0,0,0,0,COW,25.971425,66.88325,27.4808,67.83,24.9328,65.937
MIN,MIN4,CDC,CDC 1:4,13/06/2016,JUN,2016,4,IN,18:00,06:00,0,0,2,0,0,1,44,0,0,0,0,,26.06513333,66.96583333,27.4288,67.541,25.0161,66.436
MIN,MIN1,CDC,CDC 1:5,14/06/2016,JUN,2016,1,IN,18:00,06:00,0,0,0,0,0,0,1,0,0,0,0,PIG,22.48958333,98.87425,28.7865,100,19.9528,86.491
MIN,MIN2,CDC,CDC 1:6,14/06/2016,JUN,2016,2,IN,18:00,06:00,1,2,24,0,2,1,24,1,0,0,0,,22.08785833,72.5055,30.3224,78.794,19.3986,54.96
MIN,MIN3,CDC,CDC 1:7,14/06/2016,JUN,2016,3,IN,18:00,06:00,0,1,3,0,0,0,0,0,0,0,0,COW,20.78456667,77.84566667,29.5828,87.287,17.547,50.337
MIN,MIN4,CDC,CDC 1:8,14/06/2016,JUN,2016,4,IN,18:00,06:00,0,1,4,0,0,2,42,0,0,0,0,,24.00881667,67.17158333,29.799,72.511,22.1624,46.82
MIN,MIN1,CDC,CDC 1:9,15/06/2016,JUN,2016,1,IN,18:00,06:00,0,0,2,1,0,0,1,0,0,0,0,PIG,22.89045,100,24.851,100,21.6893,100
MIN,MIN2,CDC,CDC 1:10,15/06/2016,JUN,2016,2,IN,18:00,06:00,0,0,3,0,0,0,1,0,0,0,0,,22.85723333,75.08058333,25.8216,79.917,21.2585,67.498
MIN,MIN3,CDC,CDC 1:11,15/06/2016,JUN,2016,3,IN,18:00,06:00,0,0,6,0,0,0,6,0,0,0,0,COW,21.73818333,80.18675,26.0229,87.006,19.9859,64.314
MIN,MIN4,CDC,CDC 1:12,15/06/2016,JUN,2016,4,IN,18:00,06:00,1,0,8,0,2,0,33,0,0,0,0,,24.11924167,72.089,25.6162,75.922,22.6145,65.608
MIN,MIN1,CDC,CDC 1:13,16/06/2016,JUN,2016,1,IN,18:00,06:00,0,0,0,1,0,0,0,1,0,0,0,PIG,23.13175,99.99691667,25.6939,100,21.0282,99.963
MIN,MIN2,CDC,CDC 1:14,16/06/2016,JUN,2016,2,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,TRAP STOPPED OVER NIGHT,22.86145,72.19241667,26.7759,77.952,19.9442,61.551
MIN,MIN3,CDC,CDC 1:15,16/06/2016,JUN,2016,3,IN,18:00,06:00,1,0,10,0,0,0,8,1,0,0,0,COW,21.52193333,79.21066667,26.5987,87.006,18.7067,58.658
MIN,MIN4,CDC,CDC 1:16,16/06/2016,JUN,2016,4,IN,18:00,06:00,0,1,11,0,6,0,37,0,0,0,0,,24.23055,69.43341667,26.491,74.484,21.9921,59.81
LUP,LUP1,CDC,CDC 1:1,20/06/2016,JUN,2016,1,IN,18:00,06:00,0,1,26,0,2,0,4,1,0,0,0,,26.47416667,100,26.7596,100,26.2273,100
LUP,LUP2,CDC,CDC 1:2,20/06/2016,JUN,2016,2,IN,18:00,06:00,0,1,24,0,0,0,15,0,0,0,0,,26.65688333,74.37816667,27.0627,77.952,26.0567,72.634
LUP,LUP3,CDC,CDC 1:3,20/06/2016,JUN,2016,3,IN,18:00,06:00,0,0,133,0,0,0,2,0,0,1,0,GOAT,26.50514167,74.62558333,26.7316,76.896,26.2112,73.526
LUP,LUP4,CDC,CDC 1:4,20/06/2016,JUN,2016,4,IN,18:00,06:00,0,0,2,0,27,0,3,2,0,0,0,,26.51470833,74.74816667,26.7006,77.072,26.2435,73.339
LUP,LUP1,CDC,CDC 1:5,21/06/2016,JUN,2016,1,IN,18:00,06:00,0,0,30,1,0,0,13,1,0,0,0,,23.35001917,57.54883333,24.09474,80.194,22.48152,47.071
LUP,LUP2,CDC,CDC 1:6,21/06/2016,JUN,2016,2,IN,18:00,06:00,0,1,36,0,1,1,14,1,0,0,0,,24.25751667,79.93283333,27.2464,83.846,22.9559,68.039
LUP,LUP3,CDC,CDC 1:7,21/06/2016,JUN,2016,3,IN,18:00,06:00,0,1,185,0,0,0,14,1,0,0,0,GOAT,24.06683333,81.16408333,30.8423,88.737,21.881,58.138
LUP,LUP4,CDC,CDC 1:8,21/06/2016,JUN,2016,4,IN,18:00,06:00,1,0,6,0,4,0,11,0,0,0,0,TRAP STOPPED OVER NIGHT,25.38181667,75.805,31.388,81.384,23.4978,56.613
LUP,LUP1,CDC,CDC 1:9,22/06/2016,JUN,2016,1,IN,18:00,06:00,0,2,51,0,3,0,5,0,0,0,0,,23.0261275,59.21683333,24.16893,70.805,21.83775,39.559
LUP,LUP2,CDC,CDC 1:10,22/06/2016,JUN,2016,2,IN,18:00,06:00,1,0,24,0,1,0,12,0,0,1,0,,23.61885,80.75908333,25.7027,83.846,21.8983,74.584
LUP,LUP3,CDC,CDC 1:11,22/06/2016,JUN,2016,3,IN,18:00,06:00,1,2,206,1,0,0,26,1,0,2,0,GOAT,23.24305833,83.05566667,26.2686,88.155,20.9706,75.211
LUP,LUP4,CDC,CDC 1:12,22/06/2016,JUN,2016,4,IN,18:00,06:00,0,0,6,0,17,0,6,0,0,0,0,,24.597325,77.982,26.2362,79.946,22.9515,74.197
LUP,LUP1,CDC,CDC 1:13,23/06/2016,JUN,2016,1,IN,18:00,06:00,0,0,20,0,0,0,5,0,0,0,0,,22.05301,27.53375,24.61026,40.052,18.78422,13.015
LUP,LUP2,CDC,CDC 1:14,23/06/2016,JUN,2016,2,IN,18:00,06:00,1,0,24,0,0,0,13,0,0,0,0,,22.97860833,77.62958333,25.97,79.636,19.4919,71.553
LUP,LUP3,CDC,CDC 1:15,23/06/2016,JUN,2016,3,IN,18:00,06:00,2,4,94,1,0,1,27,1,0,1,0,GOAT,22.222825,80.15608333,26.7995,84.759,17.4221,70.804
LUP,LUP4,CDC,CDC 1:16,23/06/2016,JUN,2016,4,IN,18:00,06:00,1,0,19,0,2,0,0,1,0,0,0,,24.00283333,74.16233333,26.4851,76.497,20.7807,70.026
KID,KID1,CDC,CDC 1:1,27/06/2016,JUN,2016,1,IN,18:00,06:00,0,0,0,0,0,0,11,0,0,0,0,COW,26.26848333,0,27.09087,0,25.3188,0
KID,KID2,CDC,CDC 1:2,27/06/2016,JUN,2016,2,IN,18:00,06:00,0,0,0,0,0,0,4,0,0,0,0,COW,26.28020833,71.57558333,27.1042,72.364,25.4433,70.201
KID,KID3,CDC,CDC 1:3,27/06/2016,JUN,2016,3,IN,18:00,06:00,0,0,1,0,1,0,16,0,0,0,0,,26.284325,71.36783333,26.8631,71.886,25.5546,71.075
KID,KID4,CDC,CDC 1:4,27/06/2016,JUN,2016,4,IN,18:00,06:00,0,0,3,0,0,2,19,0,0,0,0,,26.18014167,72.07316667,26.9237,72.511,25.3979,71.682
KID,KID1,CDC,CDC 1:5,28/06/2016,JUN,2016,1,IN,18:00,06:00,0,0,1,0,0,0,8,0,0,0,0,COW,23.02854917,8.333333333,25.62647,100,20.98215,0
KID,KID2,CDC,CDC 1:6,28/06/2016,JUN,2016,2,IN,18:00,06:00,0,0,3,0,1,4,33,0,0,0,0,COW,22.15055,76.61025,26.7124,82.724,19.3282,63.173
KID,KID3,CDC,CDC 1:7,28/06/2016,JUN,2016,3,IN,18:00,06:00,0,0,1,0,8,0,36,0,0,0,0,,23.13436667,74.60958333,26.6017,77.457,21.0383,63.503
KID,KID4,CDC,CDC 1:8,28/06/2016,JUN,2016,4,IN,18:00,06:00,0,0,3,1,0,2,15,0,0,0,0,,23.32494167,73.20191667,26.1346,76.209,21.093,67.265
KID,KID1,CDC,CDC 1:9,29/06/2016,JUN,2016,1,IN,18:00,06:00,0,0,1,0,0,0,21,0,0,0,0,COW,23.95649083,16.66666667,26.0317,100,22.57546,0
KID,KID2,CDC,CDC 1:10,29/06/2016,JUN,2016,2,IN,18:00,06:00,0,0,2,0,0,3,24,0,0,0,0,COW,23.46899167,75.00433333,27.2168,79.636,21.7512,62.632
KID,KID3,CDC,CDC 1:11,29/06/2016,JUN,2016,3,IN,18:00,06:00,0,0,3,0,1,0,36,3,0,0,0,,23.84008333,75.68733333,25.5444,78.3,22.6188,70.534
KID,KID4,CDC,CDC 1:12,29/06/2016,JUN,2016,4,IN,18:00,06:00,0,0,1,0,0,0,20,0,0,0,0,,24.03406667,74.09575,26.0464,76.784,22.843,69.197
KID,KID1,CDC,CDC 1:13,30/06/2016,JUN,2016,1,IN,18:00,06:00,0,0,0,0,0,1,10,0,0,0,0,COW,23.10457583,25,26.10816,100,19.97726,0
KID,KID2,CDC,CDC 1:14,30/06/2016,JUN,2016,2,IN,18:00,06:00,0,2,2,0,0,2,43,0,0,0,0,COW,22.65218333,73.95241667,27.1605,78.794,19.4474,63.173
KID,KID3,CDC,CDC 1:15,30/06/2016,JUN,2016,3,IN,18:00,06:00,0,0,0,0,0,0,14,0,0,0,0,,23.48616667,73.88816667,25.9127,75.491,21.3219,69.452
KID,KID4,CDC,CDC 1:16,30/06/2016,JUN,2016,4,IN,18:00,06:00,0,0,3,0,0,1,39,5,0,0,0,,23.7785,71.38316667,26.4866,73.063,21.1534,66.989
SAG,SAG1,CDC,CDC 1:1,05/07/2016,JUL,2016,1,IN,18:00,06:00,0,1,3,0,0,2,4,2,0,0,0,COW,25.05188917,81.22741667,31.20834,88.88,23.40495,72.178
SAG,SAG1,CDC,CDC 1:5,06/07/2016,JUL,2016,1,IN,18:00,06:00,0,0,0,0,11,2,29,9,0,0,0,COW,24.64154167,96.15425,28.87803,100,22.11473,75.041
SAG,SAG2,CDC,CDC 1:6,06/07/2016,JUL,2016,2,IN,18:00,06:00,0,1,0,0,10,1,125,4,0,1,0,COW,23.56456667,63.82275,27.7513,69.39,21.2657,54.44
SAG,SAG4,CDC,CDC 1:8,06/07/2016,JUL,2016,4,IN,18:00,06:00,1,1,5,0,2,0,47,0,0,1,0,,23.90644167,63.82916667,28.3956,69.75,21.8205,57.407
SAG,SAG1,CDC,CDC 1:9,07/07/2016,JUL,2016,1,IN,18:00,06:00,2,0,2,0,0,15,4,13,0,2,0,COW,23.70223167,92.02691667,27.39619,100,21.39532,68.894
SAG,SAG3,CDC,CDC 1:11,07/07/2016,JUL,2016,3,IN,18:00,06:00,1,1,2,0,19,0,19,0,0,0,0,,21.778275,69.32458333,23.5311,76.615,20.624,58.398
SAG,SAG4,CDC,CDC 1:12,07/07/2016,JUL,2016,4,IN,18:00,06:00,2,0,6,0,13,0,41,0,0,0,0,,23.70815,62.65,26.0876,70.302,22.4266,53.702
MIN,MIN2,CDC,CDC 1:2,11/07/2016,JUL,2016,2,IN,18:00,06:00,2,0,64,0,1,0,69,0,0,1,1,,24.64414167,61.57425,25.6441,63.984,23.913,58.86
MIN,MIN3,CDC,CDC 1:3,11/07/2016,JUL,2016,3,IN,18:00,06:00,1,2,21,0,0,0,12,0,0,0,1,,24.323975,64.60691667,25.2998,66.748,23.6066,61.88
MIN,MIN4,CDC,CDC 1:4,11/07/2016,JUL,2016,4,IN,18:00,06:00,8,0,10,0,0,0,16,0,0,0,0,,24.70649167,62.29508333,25.5737,64.78,24.0104,59.534
MIN,MIN1,CDC,CDC 1:5,12/07/2016,JUL,2016,1,IN,18:00,06:00,5,1,7,0,6,0,4,0,0,0,0,,24.06710833,94.39666667,30.98613,100,21.28011,65.892
MIN,MIN3,CDC,CDC 1:7,12/07/2016,JUL,2016,3,IN,18:00,06:00,7,0,18,1,10,3,34,9,0,0,0,,23.00291667,67.32883333,30.5036,76.053,19.8494,49.296
MIN,MIN4,CDC,CDC 1:8,12/07/2016,JUL,2016,4,IN,18:00,06:00,1,5,43,1,0,0,9,0,0,0,0,,25.242625,60.81758333,29.6689,66.436,22.8459,47.878
MIN,MIN1,CDC,CDC 1:9,13/07/2016,JUL,2016,1,IN,18:00,06:00,8,0,2,0,7,0,6,1,0,0,0,,23.30150583,94.761,24.65255,100,22.37028,77.903
MIN,MIN2,CDC,CDC 1:10,13/07/2016,JUL,2016,2,IN,18:00,06:00,16,2,31,0,10,0,20,0,0,0,0,,23.20521667,68.03216667,25.5605,74.865,21.6316,58.08
MIN,MIN4,CDC,CDC 1:12,13/07/2016,JUL,2016,4,IN,18:00,06:00,4,1,4,0,0,1,11,0,0,0,0,,24.29115833,62.98816667,25.4902,69.473,23.4717,48.143
MIN,MIN1,CDC,CDC 1:13,14/07/2016,JUL,2016,1,IN,18:00,06:00,4,0,9,0,6,1,3,2,0,0,0,,22.95873083,99.298,24.64817,100,21.10159,91.576
MIN,MIN2,CDC,CDC 1:14,14/07/2016,JUL,2016,2,IN,18:00,06:00,44,1,46,2,33,0,54,0,0,0,0,,22.97025833,69.39041667,25.3642,72.634,20.6341,62.632
MIN,MIN3,CDC,CDC 1:15,14/07/2016,JUL,2016,3,IN,18:00,06:00,10,11,42,0,0,0,3,0,0,0,0,,21.10363333,76.73841667,24.6248,83.917,18.0925,64.584
LUP,LUP1,CDC,CDC 1:1,18/07/2016,JUL,2016,1,IN,18:00,06:00,0,0,22,0,0,0,6,2,0,0,0,,25.55723167,100,26.05081,100,24.63067,100
LUP,LUP3,CDC,CDC 1:3,18/07/2016,JUL,2016,3,IN,18:00,06:00,1,0,139,0,0,0,15,0,0,4,0,GOAT,25.40916667,69.00166667,25.898,69.993,24.4528,67.83
LUP,LUP4,CDC,CDC 1:4,18/07/2016,JUL,2016,4,IN,18:00,06:00,0,0,5,0,0,0,3,0,0,1,0,,25.46511667,68.76,25.9303,69.473,24.7153,67.817
LUP,LUP1,CDC,CDC 1:5,19/07/2016,JUL,2016,1,IN,18:00,06:00,0,1,40,0,0,0,7,2,0,0,0,,20.70174417,20.44633333,25.9112,100,17.99632,0
LUP,LUP2,CDC,CDC 1:6,19/07/2016,JUL,2016,2,IN,18:00,06:00,0,0,7,0,0,0,1,0,0,0,0,,20.84041667,77.82991667,24.6569,82.724,18.1886,69.12
LUP,LUP4,CDC,CDC 1:8,19/07/2016,JUL,2016,4,IN,18:00,06:00,0,0,8,0,0,0,0,0,0,0,0,,21.38456667,76.972,26.3658,82.246,19.0569,63.123
LUP,LUP1,CDC,CDC 1:9,20/07/2016,JUL,2016,1,IN,18:00,06:00,0,0,13,0,0,0,0,0,0,0,0,,20.11845083,53.10041667,24.9956,100,16.52134,0
LUP,LUP2,CDC,CDC 1:10,20/07/2016,JUL,2016,2,IN,18:00,06:00,0,0,5,0,0,0,2,0,0,0,0,,20.85154167,66.56033333,25.5473,75.146,17.3503,49.76
LUP,LUP3,CDC,CDC 1:11,20/07/2016,JUL,2016,3,IN,18:00,06:00,0,0,131,0,0,0,5,0,0,0,0,GOAT,20.13315,69.56708333,26.801,81.108,15.5831,46.956
LUP,LUP2,CDC,CDC 1:16,21/07/2016,JUL,2016,2,IN,18:00,06:00,3,0,18,1,0,0,2,0,0,0,0,,22.00988333,68.65216667,25.9347,74.584,20.0031,52.88
LUP,LUP3,CDC,CDC 1:17,21/07/2016,JUL,2016,3,IN,18:00,06:00,0,1,130,0,0,0,6,0,0,0,0,,21.53795,71.75191667,26.7877,81.389,18.4958,51.897
LUP,LUP4,CDC,CDC 1:18,21/07/2016,JUL,2016,4,IN,18:00,06:00,1,0,16,2,0,0,17,0,0,0,0,,21.61776667,71.9045,25.1315,77.072,19.7216,56.349
KID,KID2,CDC,CDC 1:1,25/07/2016,JUL,2016,2,IN,18:00,06:00,1,0,0,0,0,1,4,0,0,0,0,COW,26.33065,71.17191667,26.8601,73.462,26.0229,68.579
KID,KID3,CDC,CDC 1:2,25/07/2016,JUL,2016,3,IN,18:00,06:00,0,0,1,0,0,0,15,0,0,0,0,,26.0027,71.73258333,26.3967,73.806,25.7629,69.993
KID,KID4,CDC,CDC 1:3,25/07/2016,JUL,2016,4,IN,18:00,06:00,0,0,4,0,0,0,18,0,0,0,0,,26.26483333,70.57783333,26.6858,72.787,25.945,68.921
KID,KID1,CDC,CDC 1:5,26/07/2016,JUL,2016,1,IN,18:00,06:00,0,1,0,0,5,1,12,0,0,0,0,COW,24.20723917,54.14591667,30.37869,100,21.57252,0
KID,KID3,CDC,CDC 1:7,26/07/2016,JUL,2016,3,IN,18:00,06:00,0,0,5,0,1,1,21,1,0,1,0,,25.74140833,68.88266667,31.3481,75.772,23.881,58.398
KID,KID4,CDC,CDC 1:8,26/07/2016,JUL,2016,4,IN,18:00,06:00,0,0,1,0,0,1,34,1,0,1,0,,26.16999167,67.1405,31.824,74.772,24.0991,53.702
KID,KID1,CDC,CDC 1:9,27/07/2016,JUL,2016,1,IN,18:00,06:00,1,2,6,0,0,0,49,0,0,0,0,COW,24.2572275,65.57466667,26.79064,100,22.61449,0
KID,KID2,CDC,CDC 1:10,27/07/2016,JUL,2016,2,IN,18:00,06:00,0,1,9,0,1,1,42,0,0,0,0,COW,24.524875,68.96633333,29.373,77.952,22.5061,53.4
KID,KID4,CDC,CDC 1:12,27/07/2016,JUL,2016,4,IN,18:00,06:00,1,0,5,0,0,0,38,1,0,0,0,,25.21995833,67.92208333,27.7691,73.909,23.6443,56.084
KID,KID1,CDC,CDC 1:14,28/07/2016,JUL,2016,1,IN,18:00,06:00,1,0,2,0,1,0,14,0,0,0,0,COW,24.1114625,82.12958333,27.49861,100,21.9589,0
KID,KID2,CDC,CDC 1:15,28/07/2016,JUL,2016,2,IN,18:00,06:00,3,0,0,0,0,0,9,1,0,0,0,COW,23.59525833,71.16266667,28.0313,77.672,21.5279,58.86
KID,KID3,CDC,CDC 1:16,28/07/2016,JUL,2016,3,IN,18:00,06:00,0,0,4,0,3,0,21,0,0,0,0,,24.23279167,70.94425,27.4288,74.368,22.3818,63.773
SAG,SAG1,CDC,CDC 1:1,01/08/2016,AUG,2016,1,IN,18:00,06:00,0,0,0,0,2,0,14,2,0,0,0,COW,26.94512333,74.33216667,29.21028,83.342,24.94301,63.708
SAG,SAG2,CDC,CDC 1:2,01/08/2016,AUG,2016,2,IN,18:00,06:00,0,0,6,0,8,0,23,0,0,0,0,COW,26.61128333,57.1775,29.1742,63.173,24.4732,44.362
SAG,SAG3,CDC,CDC 1:3,01/08/2016,AUG,2016,3,IN,18:00,06:00,0,0,0,0,11,0,39,2,0,0,0,,26.51068333,57.35658333,28.707,61.88,24.6759,50.077
SAG,SAG1,CDC,CDC 1:5,02/08/2016,AUG,2016,1,IN,18:00,06:00,0,0,1,0,0,3,11,5,0,1,0,COW,24.1298475,82.08291667,31.12706,94.571,21.40396,63.435
SAG,SAG2,CDC,CDC 1:6,02/08/2016,AUG,2016,2,IN,18:00,06:00,0,0,0,0,0,1,8,0,0,0,0,COW,23.541425,59.46325,27.7959,66.957,20.9188,49.76
SAG,SAG4,CDC,CDC 1:8,02/08/2016,AUG,2016,4,IN,18:00,06:00,2,1,1,0,4,0,17,1,0,0,0,,23.93104167,60.91841667,30.3817,68.369,20.6513,48.143
SAG,SAG1,CDC,CDC 1:9,03/08/2016,AUG,2016,1,IN,18:00,06:00,0,0,0,0,1,3,12,1,0,0,0,COW,25.39448,88.411,28.40158,100,22.85022,72.464
SAG,SAG3,CDC,CDC 1:11,03/08/2016,AUG,2016,3,IN,18:00,06:00,0,0,1,1,17,2,8,1,0,0,0,,24.81751667,64.9225,26.0082,71.075,22.8343,59.717
SAG,SAG4,CDC,CDC 1:12,03/08/2016,AUG,2016,4,IN,18:00,06:00,0,0,1,0,2,0,8,0,0,0,0,,24.76894167,64.61516667,27.7959,73.063,22.1956,52.908
SAG,SAG2,CDC,CDC 1:14,04/08/2016,AUG,2016,2,IN,18:00,06:00,0,0,0,0,3,0,22,1,0,0,0,COW,24.46365,63.01958333,28.1029,70.201,21.6676,52.62
SAG,SAG3,CDC,CDC 1:15,04/08/2016,AUG,2016,3,IN,18:00,06:00,0,0,3,1,5,1,23,1,0,0,0,,24.468575,64.58441667,26.2435,72.157,21.9185,59.987
SAG,SAG4,CDC,CDC 1:16,04/08/2016,AUG,2016,4,IN,18:00,06:00,0,0,4,0,4,0,7,0,0,0,0,,24.52718333,63.37208333,27.9582,71.682,21.8435,54.76
MIN,MIN1,CDC,CDC 1:1,08/08/2016,AUG,2016,1,IN,18:00,06:00,4,2,17,1,6,0,7,0,0,0,0,PIG,25.4008725,96.27475,26.51758,100,24.49655,90.677
MIN,MIN2,CDC,CDC 1:2,08/08/2016,AUG,2016,2,IN,18:00,06:00,3,4,3,1,0,0,2,0,0,0,0,TRAP STOPPED OVER NIGHT,25.46588333,66.39408333,26.4881,69.12,24.2985,63.984
MIN,MIN3,CDC,CDC 1:3,08/08/2016,AUG,2016,3,IN,18:00,06:00,2,2,16,0,0,0,7,1,0,0,0,COW,25.30990833,66.83808333,26.3127,69.723,24.2097,64.584
MIN,MIN1,CDC,CDC 1:5,09/08/2016,AUG,2016,1,IN,18:00,06:00,10,2,12,3,4,0,5,1,0,0,0,PIG,24.39856667,19.77216667,28.1476,100,23.302,0
MIN,MIN2,CDC,CDC 1:6,09/08/2016,AUG,2016,2,IN,18:00,06:00,2,1,2,0,0,1,1,0,0,0,0,,23.37726667,80.92908333,29.0779,85.811,22.3183,71.012
MIN,MIN4,CDC,CDC 1:8,09/08/2016,AUG,2016,4,IN,18:00,06:00,2,4,30,1,13,0,27,0,0,0,0,,25.47940833,73.60575,29.2314,77.934,23.8128,60.915
MIN,MIN1,CDC,CDC 1:9,10/08/2016,AUG,2016,1,IN,18:00,06:00,1,0,19,0,1,0,20,1,0,0,0,PIG,23.95051667,43.36025,26.1023,100,22.184,0
MIN,MIN3,CDC,CDC 1:11,10/08/2016,AUG,2016,3,IN,18:00,06:00,4,0,18,1,12,1,7,2,0,0,0,COW,22.60533333,79.0195,25.5165,85.883,21.0152,69.993
MIN,MIN4,CDC,CDC 1:12,10/08/2016,AUG,2016,4,IN,18:00,06:00,2,1,8,0,0,0,1,0,0,1,0,,24.93005,71.566,27.0583,75.634,23.5094,66.989
MIN,MIN2,CDC,CDC 1:14,11/08/2016,AUG,2016,2,IN,18:00,06:00,26,6,57,1,1,1,11,0,0,1,0,COW,23.47060833,75.45008333,25.6309,79.636,21.6028,61.821
MIN,MIN3,CDC,CDC 1:15,11/08/2016,AUG,2016,3,IN,18:00,06:00,1,0,6,0,1,0,0,2,0,0,0,COW,22.79653333,77.83891667,26.4704,84.759,21.0843,63.773
MIN,MIN4,CDC,CDC 1:16,11/08/2016,AUG,2016,4,IN,18:00,06:00,0,1,16,1,5,1,11,0,0,1,0,,25.33183333,68.94441667,27.045,72.787,24.281,60.362
LUP,LUP2,CDC,CDC 1:2,15/08/2016,AUG,2016,2,IN,18:00,06:00,2,0,22,1,0,1,3,0,0,2,0,,26.32739167,68.19641667,27.5001,72.905,25.5502,61.551
LUP,LUP3,CDC,CDC 1:3,15/08/2016,AUG,2016,3,IN,18:00,06:00,5,1,120,1,0,1,76,0,0,0,0,GOAT,26.33406667,69.88925,27.6502,75.772,25.4726,61.88
LUP,LUP4,CDC,CDC 1:4,15/08/2016,AUG,2016,4,IN,18:00,06:00,2,1,18,0,2,0,5,0,0,0,0,,26.56518333,67.01266667,27.7453,72.234,25.7688,58.996
LUP,LUP1,CDC,CDC 1:5,16/08/2016,AUG,2016,1,IN,18:00,06:00,6,0,27,0,0,0,2,0,0,0,0,,24.60309167,41.75108333,29.9307,100,22.3501,0
LUP,LUP3,CDC,CDC 1:7,16/08/2016,AUG,2016,3,IN,18:00,06:00,1,1,278,1,0,6,10,0,0,0,0,GOAT,24.79986667,73.56708333,28.3134,80.828,22.2548,58.658
LUP,LUP4,CDC,CDC 1:8,16/08/2016,AUG,2016,4,IN,18:00,06:00,1,1,1,1,0,0,0,0,0,0,1,,25.1347,74.50633333,31.1485,78.221,23.8346,68.369
LUP,LUP1,CDC,CDC 1:9,17/08/2016,AUG,2016,1,IN,18:00,06:00,1,1,37,0,0,0,10,2,0,0,0,,24.495375,63.9885,27.5788,100,22.5032,0
